note	-1	20.6667	65	-1
note	19.5	0.333333	60	64
note	19.5	0.333333	57	64
note	20	0.333333	65	64
note	-1	21.3333	65	-1
note	20	0.666667	60	64
note	20	0.666667	57	64
note	20.5	0.166667	64	64
note	20	0.666667	38	64
note	-1	21.6667	64	-1
note	20.75	0.166667	62	64
note	-1	21.9167	62	-1
note	21	0.333333	67	64
note	-1	22.3333	67	-1
note	21	0.666667	60	64
note	21.5	0.166667	65	64
note	21	0.666667	40	64
note	-1	22.6667	65	-1
note	21.75	0.166667	64	64
note	-1	22.9167	64	-1
note	22	0.166667	65	64
note	-1	23.1667	65	-1
note	22	0.333333	60	64
note	22	0.333333	53	64
note	22	0.333333	45	64
note	22.25	0.166667	64	64
note	-1	23.4167	64	-1
note	22.5	0.333333	62	64
note	22.5	0.333333	59	64
note	22.5	0.333333	55	64
note	22.5	0.333333	43	64
note	-1	23.8333	62	-1
note	23	0.333333	60	64
note	23	0.333333	55	64
note	23	0.333333	48	64
note	-1	24.3333	60	-1
note	23.5	0.333333	36	64
note	24	0.333333	72	64
note	-1	25.3333	72	-1
note	24	0.666667	65	64
note	24	0.666667	69	64
note	24.5	0.166667	72	64
note	24	0.666667	41	64
note	-1	25.6667	72	-1
note	24.75	0.166667	74	64
note	-1	25.9167	74	-1
note	25	0.333333	72	64
note	-1	26.3333	72	-1
note	25	0.666667	69	64
note	25	0.666667	64	64
note	25.5	0.166667	72	64
note	25	0.666667	41	64
note	-1	26.6667	72	-1
note	25.75	0.166667	74	64
note	-1	26.9167	74	-1
note	26	0.166667	75	64
note	26	0.166667	76	64
note	26	0.333333	72	64
note	26	0.333333	69	64
note	26	0.333333	63	64
note	26	0.333333	41	64
note	26.25	0.166667	74	64
note	-1	27.4167	74	-1
note	26.5	0.333333	72	64
note	26.5	0.333333	69	64
note	26.5	0.333333	62	64
note	26.5	0.333333	35	64
note	-1	27.8333	72	-1
note	27	0.333333	40	64
note	27	0.666667	71	64
note	27	0.666667	67	64
note	27	0.666667	62	64
note	-1	28.6667	71	-1
note	27.5	0.333333	35	64
note	28	0.333333	64	64
note	28	0.333333	65	64
note	-1	29.3333	65	-1
note	28	0.666667	60	64
note	28	0.666667	57	64
note	28.5	0.166667	65	64
note	28	0.666667	41	64
note	-1	29.6667	65	-1
note	28.75	0.166667	67	64
note	-1	29.9167	67	-1
note	29	0.333333	69	64
note	-1	30.3333	69	-1
note	29	0.666667	62	64
note	29	0.666667	57	64
note	29.5	0.166667	67	64
note	29	0.666667	35	64
note	-1	30.6667	67	-1
note	29.75	0.166667	65	64
note	-1	30.9167	65	-1
note	30	0.166667	64	64
note	-1	31.1667	64	-1
note	30	0.333333	59	64
note	30	0.333333	55	64
note	30.25	0.166667	65	64
note	-1	31.4167	65	-1
note	30	0.666667	40	64
note	30.5	0.333333	67	64
note	-1	31.8333	67	-1
note	31	0.666667	67	64
note	31	0.666667	40	64
note	-1	32.6667	67	-1
note	31.5	0.333333	64	64
note	31.5	0.333333	59	64
note	32	0.333333	72	64
note	-1	33.3333	72	-1
note	32	0.666667	69	64
note	32	0.666667	64	64
note	32.5	0.166667	71	64
note	32	0.666667	41	64
note	-1	33.6667	71	-1
note	32.75	0.166667	72	64
note	-1	33.9167	72	-1
note	33	0.333333	76	64
note	33	0.333333	72	64
note	-1	34.3333	76	-1
note	33	0.666667	69	64
note	33	0.666667	65	64
note	33.5	0.166667	76	64
note	33	0.666667	40	64
note	-1	34.6667	76	-1
note	33.75	0.166667	74	64
note	-1	34.9167	74	-1
note	34	0.166667	72	64
note	-1	35.1667	72	-1
note	34	0.333333	69	64
note	34.25	0.166667	71	64
note	-1	35.4167	71	-1
note	34	0.666667	65	64
note	34	0.666667	38	64
note	34.5	0.333333	69	64
note	-1	35.8333	69	-1
note	35	0.666667	67	64
note	35	0.666667	40	64
note	-1	36.6667	67	-1
note	35.5	0.333333	64	64
note	35.5	0.333333	59	64
note	36	0.333333	66	64
note	-1	37.3333	66	-1
note	36.5	0.166667	62	64
note	-1	37.6667	62	-1
note	36.75	0.166667	64	64
note	-1	37.9167	64	-1
note	37	0.333333	65	64
note	-1	38.3333	65	-1
note	36	1.33854	60	64
note	36	1.33854	38	64
note	37.5	0.333333	69	64
note	-1	38.8333	69	-1
note	38	0.666667	74	64
note	-1	39.6667	74	-1
note	38.5	0.333333	72	64
note	38.5	0.333333	69	64
note	38.5	0.333333	66	64
note	38.5	0.333333	38	64
note	39	0.666667	72	64
note	-1	40.6667	72	-1
note	39.5	0.333333	69	64
note	39.5	0.333333	65	64
note	39.5	0.333333	38	64
note	40.5	0.333333	72	64
note	40.5	0.333333	68	64
note	40.5	0.333333	65	64
note	40.5	0.333333	38	64
note	40	1	74	64
note	-1	42	74	-1
note	41	0.333333	65	64
note	41	0.333333	67	64
note	41	0.333333	71	64
note	41	0.333333	43	64
note	42	0.166667	67	64
note	42	0.166667	59	64
note	42	0.166667	53	64
note	42	0.166667	43	64
note	-1	43.1667	67	-1
note	42.25	0.166667	69	64
note	-1	43.4167	69	-1
note	42.5	0.166667	65	64
note	-1	43.6667	65	-1
note	42.75	0.166667	67	64
note	-1	43.9167	67	-1
note	43	0.166667	64	64
note	-1	44.1667	64	-1
note	43.25	0.166667	65	64
note	-1	44.4167	65	-1
note	43.5	0.333333	62	64
note	-1	44.8333	62	-1
note	44	0.333333	67	64
note	44	0.333333	64	64
note	-1	45.3333	67	-1
note	44	0.666667	48	64
note	44.5	0.333333	60	64
note	-1	45.8333	60	-1
note	45	0.333333	67	64
note	45	0.333333	64	64
note	-1	46.3333	67	-1
note	45	0.666667	43	64
note	45.5	0.333333	60	64
note	-1	46.8333	60	-1
note	46	0.166667	67	64
note	-1	47.1667	67	-1
note	46.25	0.166667	65	64
note	-1	47.4167	65	-1
note	46	0.666667	60	64
note	46	0.666667	40	64
note	46.5	0.333333	64	64
note	-1	47.8333	64	-1
note	47	0.666667	65	64
note	47	0.666667	41	64
note	-1	48.6667	65	-1
note	47.5	0.333333	60	64
note	47.5	0.333333	57	64
note	48	0.333333	65	64
note	-1	49.3333	65	-1
note	48	0.666667	60	64
note	48	0.666667	57	64
note	48.5	0.166667	64	64
note	48	0.666667	38	64
note	-1	49.6667	64	-1
note	48.75	0.166667	62	64
note	-1	49.9167	62	-1
note	49	0.333333	67	64
note	-1	50.3333	67	-1
note	49	0.666667	60	64
note	49	0.666667	40	64
note	49.5	0.333333	65	64
note	-1	50.8333	65	-1
note	50	0.166667	64	64
note	-1	51.1667	64	-1
note	50.25	0.166667	62	64
note	-1	51.4167	62	-1
note	50	0.666667	57	64
note	50	0.666667	45	64
note	50.5	0.333333	60	64
note	-1	51.8333	60	-1
note	51	0.666667	62	64
note	51	0.666667	43	64
note	-1	52.6667	62	-1
note	51.5	0.333333	59	64
note	51.5	0.333333	55	64
note	52	0.333333	67	64
note	52	0.333333	64	64
note	-1	53.3333	67	-1
note	52	0.666667	48	64
note	52.5	0.333333	60	64
note	-1	53.8333	60	-1
note	53	0.333333	67	64
note	53	0.333333	64	64
note	-1	54.3333	67	-1
note	53	0.666667	43	64
note	53.5	0.333333	60	64
note	-1	54.8333	60	-1
note	54	0.166667	67	64
note	-1	55.1667	67	-1
note	54.25	0.166667	65	64
note	-1	55.4167	65	-1
note	54	0.666667	60	64
note	54	0.666667	40	64
note	54.5	0.333333	64	64
note	-1	55.8333	64	-1
note	55	0.666667	65	64
note	55	0.666667	41	64
note	-1	56.6667	65	-1
note	55.5	0.333333	60	64
note	55.5	0.333333	57	64
note	56	0.333333	67	64
note	56	0.333333	64	64
note	-1	57.3333	67	-1
note	56	0.666667	40	64
note	56.5	0.333333	60	64
note	-1	57.8333	60	-1
note	57	0.333333	67	64
note	57	0.333333	64	64
note	-1	58.3333	67	-1
note	57	0.666667	38	64
note	57.5	0.333333	60	64
note	-1	58.8333	60	-1
note	58	0.333333	67	64
note	58	0.333333	64	64
note	-1	59.3333	67	-1
note	58	0.666667	36	64
note	58.5	0.333333	60	64
note	-1	59.8333	60	-1
note	59	0.166667	67	64
note	-1	60.1667	67	-1
note	59.25	0.166667	69	64
note	-1	60.4167	69	-1
note	59	0.666667	65	64
note	59	0.666667	59	64
note	59	0.666667	43	64
note	59.5	0.333333	71	64
note	-1	60.8333	71	-1
note	60	0.333333	67	64
note	60	0.333333	64	64
note	60	0.666667	48	64
note	60.5	0.333333	60	64
note	61	0.333333	67	64
note	61	0.333333	64	64
note	60	1.33854	72	64
note	61	0.666667	46	64
note	61.5	0.333333	60	64
note	62	0.00520833	72	64
note	62	0.166667	67	64
note	62	0.166667	64	64
note	62.25	0.166667	65	64
note	62	0.666667	60	64
note	62	0.666667	45	64
note	62.5	0.333333	64	64
note	63	0.166667	67	64
note	63.25	0.166667	69	64
note	63	0.666667	65	64
note	63	0.666667	59	64
note	63	0.666667	43	64
note	63.5	0.333333	71	64
note	64	0.00520833	72	64
note	64	0.333333	79	64
note	64	0.333333	76	64
note	64	0.666667	48	64
note	64.5	0.333333	72	64
note	65	0.333333	79	64
note	65	0.333333	76	64
note	65	0.666667	46	64
note	65.5	0.333333	72	64
note	66	0.00520833	72	64
note	66	0.166667	79	64
note	66	0.166667	76	64
note	66.25	0.166667	77	64
note	-1	67.6667	72	-1
note	66	0.666667	44	64
note	66.5	0.333333	76	64
note	67	0.166667	79	64
note	67.25	0.166667	81	64
note	67	0.666667	77	64
note	67	0.666667	71	64
note	67	0.666667	43	64
note	67.5	0.333333	83	64
note	68	0.00520833	72	64
note	68	0.333333	67	64
note	68	0.333333	64	64
note	68	0.666667	48	64
note	68.5	0.333333	60	64
note	69	0.333333	67	64
note	69	0.333333	64	64
note	-1	70.3385	72	-1
note	69	0.666667	46	64
note	69.5	0.333333	60	64
note	70	0.00520833	72	64
note	-1	71.0052	72	-1
note	70	0.166667	67	64
note	70	0.166667	64	64
note	70.25	0.166667	65	64
note	70	0.666667	60	64
note	70	0.666667	44	64
note	-1	71.6667	72	-1
note	70.5	0.333333	64	64
note	71	0.166667	67	64
note	-1	72.1667	67	-1
note	71.25	0.166667	69	64
note	-1	72.4167	69	-1
note	71	0.666667	65	64
note	71	0.666667	59	64
note	71	0.666667	43	64
note	71.5	0.333333	71	64
note	-1	72.8333	71	-1
note	72	1.33854	72	64
note	72	1.33854	48	64
note	-1	74.3385	72	-1

